File,N.Sentences,N.Words,N.Syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
3282,50,564,823,11.28,1.4592198581560283,6.027994326241135
11701,55,989,1434,17.98181818181818,1.4499494438827099,8.532312528725068
563,33,689,1109,20.87878787878788,1.6095791001451378,11.5457606544399
6594,51,1115,1797,21.862745098039216,1.611659192825112,11.954049063571617
1596,68,1018,1538,14.970588235294118,1.5108055009823183,8.076034323356065
361,32,773,1159,24.15625,1.499353169469599,11.52330489974127
12802,56,1192,1792,21.285714285714285,1.5033557046979866,10.451025886864816
978,57,807,1076,14.157894736842104,1.3333333333333333,5.664912280701756
5175,39,663,954,17.0,1.4389140271493213,8.01918552036199
14010,36,690,1135,19.166666666666668,1.644927536231884,11.295144927536235
6554,51,988,1565,19.372549019607842,1.584008097165992,10.656589664205764
8156,58,865,1318,14.913793103448276,1.523699421965318,8.20603248953558
2045,39,713,1208,18.28205128205128,1.694249649368864,11.532145862552593
322,32,606,912,18.9375,1.504950495049505,9.554040841584161
794,48,801,1320,16.6875,1.647940074906367,10.363817883895134
4697,62,644,972,10.387096774193548,1.5093167701863355,6.270905630134244
11304,62,1376,2316,22.193548387096776,1.683139534883721,12.92653038259565
13804,54,728,1130,13.481481481481481,1.5521978021978022,7.983711843711845
1099,61,885,1354,14.508196721311476,1.5299435028248587,8.121530054644811
4465,54,1008,1558,18.666666666666668,1.5456349206349207,9.928492063492065
7199,52,1145,1786,22.01923076923077,1.559825327510917,11.403438864628821
7679,38,776,1145,20.42105263157895,1.4755154639175259,9.785293000542598
4573,42,480,665,11.428571428571429,1.3854166666666667,5.215059523809526
7865,46,366,502,7.956521739130435,1.3715846994535519,3.6977429318127832
9213,47,953,1597,20.27659574468085,1.6757607555089191,12.091849255430777
12844,42,695,1112,16.547619047619047,1.6,9.743571428571432
8694,44,665,962,15.113636363636363,1.4466165413533834,7.3743933697881054
1506,68,1213,1929,17.83823529411765,1.5902720527617478,10.132121987294507
6682,41,365,450,8.902439024390244,1.2328767123287672,2.42989642499165
13525,64,676,1040,10.5625,1.5384615384615385,6.683221153846159
8423,54,608,852,11.25925925925926,1.4013157894736843,5.336637426900587
2372,51,574,789,11.254901960784315,1.3745644599303135,5.019272391883582
8918,65,925,1435,14.23076923076923,1.5513513513513513,8.265945945945948
10236,46,983,1513,21.369565217391305,1.5391658189216684,10.906287098058296
5262,33,600,831,18.181818181818183,1.385,7.84390909090909
9522,59,914,1361,15.491525423728813,1.4890590809628008,8.02259207061529
4915,63,1179,1780,18.714285714285715,1.5097540288379983,9.523668968859809
3639,35,890,1400,25.428571428571427,1.5730337078651686,12.888940609951849
8397,49,690,1025,14.081632653061224,1.4855072463768115,7.430822241940255
13475,34,846,1427,24.88235294117647,1.6867612293144207,14.017900152968988
1559,64,718,964,11.21875,1.3426183844011141,4.628209435933147
13815,40,708,1107,17.7,1.5635593220338984,9.763000000000002
7008,40,799,1312,19.975,1.6420525657071339,11.576470275344182
13411,47,580,831,12.340425531914894,1.4327586206896552,6.129317681584741
308,58,710,986,12.241379310344827,1.388732394366197,5.571180184555612
7441,47,765,1203,16.27659574468085,1.572549019607843,9.313950771798083
8229,50,531,842,10.62,1.5856873822975517,7.262911111111112
10956,43,1192,1929,27.72093023255814,1.6182885906040267,14.31696815982519
6812,58,690,986,11.89655172413793,1.4289855072463769,5.911684157921041
2706,44,704,983,16.0,1.3963068181818181,7.126420454545457
655,50,1026,1602,20.52,1.5614035087719298,10.837361403508773
2853,59,776,1131,13.152542372881356,1.4574742268041236,6.737687401712389
4503,71,916,1343,12.901408450704226,1.4661572052401746,6.74220431760871
10753,50,755,1218,15.1,1.6132450331125827,9.335291390728475
3027,56,618,885,11.035714285714286,1.4320388349514563,5.611986823855759
7290,38,688,1122,18.105263157894736,1.630813953488372,10.714657282741737
4077,36,326,486,9.055555555555555,1.49079754601227,5.5330777096114545
8129,50,733,1082,14.66,1.47612551159618,7.545681036834928
6959,46,387,532,8.41304347826087,1.3746770025839794,3.9122755870126973
12940,52,755,1063,14.51923076923077,1.4079470198675497,6.686274834437089
13813,54,925,1415,17.12962962962963,1.5297297297297296,9.14136636636637
13002,28,543,814,19.392857142857142,1.4990791896869244,9.662348724019996
12573,56,703,1026,12.553571428571429,1.4594594594594594,6.5275144787644805
3890,42,766,1158,18.238095238095237,1.5117493472584855,9.36149944050727
13782,55,1203,1866,21.87272727272727,1.5511221945137157,11.24360553162548
8526,54,1047,1697,19.38888888888889,1.6208213944603629,11.09735912129895
12959,39,354,538,9.076923076923077,1.5197740112994351,5.883333333333336
6447,41,730,1130,17.804878048780488,1.547945205479452,9.619655863681928
9858,22,593,1029,26.954545454545453,1.7352445193929174,15.398158056109153
3933,56,721,996,12.875,1.3814147018030514,5.731943481276009
714,48,521,774,10.854166666666666,1.4856046065259116,6.173259357005758
12974,52,717,1119,13.788461538461538,1.5606694560669456,8.20339958158996
10642,35,748,1136,21.37142857142857,1.518716577540107,10.665712757830406
12973,48,880,1424,18.333333333333332,1.6181818181818182,10.654545454545453
3400,25,620,934,24.8,1.5064516129032257,11.858129032258066
8305,54,965,1498,17.87037037037037,1.5523316062176167,9.696957397812323
4761,51,970,1476,19.019607843137255,1.5216494845360824,9.783110976349302
2859,38,586,893,15.421052631578947,1.523890784982935,8.406121789114426
10128,36,744,1238,20.666666666666668,1.663978494623656,12.10494623655914
1679,56,975,1671,17.410714285714285,1.7138461538461538,11.423563186813187
12553,43,435,639,10.116279069767442,1.4689655172413794,5.689141940657578
4676,54,716,1089,13.25925925925926,1.520949720670391,7.528317815021726
10917,40,446,635,11.15,1.4237668161434978,5.5589484304932775
8508,56,597,867,10.660714285714286,1.4522613065326633,5.704361988514002
6140,48,709,1065,14.770833333333334,1.5021156558533146,7.895589739069116
11592,56,562,808,10.035714285714286,1.4377224199288257,5.2890531265887155
4331,52,636,912,12.23076923076923,1.4339622641509433,6.1007547169811325
4550,50,655,997,13.1,1.5221374045801526,7.480221374045801
5339,73,1396,2152,19.123287671232877,1.5415472779369628,10.058340071436984
